Country,Date,Percent Pop. on Internet
Syria,1971-01-01T00:00:00.000000+00:00,
Turks and Caicos Islands,1971-01-01T00:00:00.000000+00:00,
Chad,1971-01-01T00:00:00.000000+00:00,
Togo,1971-01-01T00:00:00.000000+00:00,
Thailand,1971-01-01T00:00:00.000000+00:00,
Tajikistan,1971-01-01T00:00:00.000000+00:00,
Turkmenistan,1971-01-01T00:00:00.000000+00:00,
Timor-Leste,1971-01-01T00:00:00.000000+00:00,
Tonga,1971-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1971-01-01T00:00:00.000000+00:00,
Tunisia,1971-01-01T00:00:00.000000+00:00,
Turkey,1971-01-01T00:00:00.000000+00:00,
Tuvalu,1971-01-01T00:00:00.000000+00:00,
Tanzania,1971-01-01T00:00:00.000000+00:00,
Uganda,1971-01-01T00:00:00.000000+00:00,
Ukraine,1971-01-01T00:00:00.000000+00:00,
Uruguay,1971-01-01T00:00:00.000000+00:00,
United States,1971-01-01T00:00:00.000000+00:00,
Uzbekistan,1971-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1971-01-01T00:00:00.000000+00:00,
Venezuela,1971-01-01T00:00:00.000000+00:00,
British Virgin Islands,1971-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1971-01-01T00:00:00.000000+00:00,
Vietnam,1971-01-01T00:00:00.000000+00:00,
Vanuatu,1971-01-01T00:00:00.000000+00:00,
Samoa,1971-01-01T00:00:00.000000+00:00,
Yemen,1971-01-01T00:00:00.000000+00:00,
South Africa,1971-01-01T00:00:00.000000+00:00,
Zambia,1971-01-01T00:00:00.000000+00:00,
Zimbabwe,1971-01-01T00:00:00.000000+00:00,
Aruba,1972-01-01T00:00:00.000000+00:00,
Afghanistan,1972-01-01T00:00:00.000000+00:00,
Angola,1972-01-01T00:00:00.000000+00:00,
Albania,1972-01-01T00:00:00.000000+00:00,
Andorra,1972-01-01T00:00:00.000000+00:00,
United Arab Emirates,1972-01-01T00:00:00.000000+00:00,
Argentina,1972-01-01T00:00:00.000000+00:00,
Armenia,1972-01-01T00:00:00.000000+00:00,
American Samoa,1972-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1972-01-01T00:00:00.000000+00:00,
Australia,1972-01-01T00:00:00.000000+00:00,
Austria,1972-01-01T00:00:00.000000+00:00,
Azerbaijan,1972-01-01T00:00:00.000000+00:00,
Burundi,1972-01-01T00:00:00.000000+00:00,
Belgium,1972-01-01T00:00:00.000000+00:00,
Benin,1972-01-01T00:00:00.000000+00:00,
Burkina Faso,1972-01-01T00:00:00.000000+00:00,
Bangladesh,1972-01-01T00:00:00.000000+00:00,
Bulgaria,1972-01-01T00:00:00.000000+00:00,
Bahrain,1972-01-01T00:00:00.000000+00:00,
Bahamas,1972-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1972-01-01T00:00:00.000000+00:00,
Belarus,1972-01-01T00:00:00.000000+00:00,
Belize,1972-01-01T00:00:00.000000+00:00,
Bermuda,1972-01-01T00:00:00.000000+00:00,
Bolivia,1972-01-01T00:00:00.000000+00:00,
Brazil,1972-01-01T00:00:00.000000+00:00,
Barbados,1972-01-01T00:00:00.000000+00:00,
Brunei,1972-01-01T00:00:00.000000+00:00,
Bhutan,1972-01-01T00:00:00.000000+00:00,
Botswana,1972-01-01T00:00:00.000000+00:00,
Central African Republic,1972-01-01T00:00:00.000000+00:00,
Canada,1972-01-01T00:00:00.000000+00:00,
Switzerland,1972-01-01T00:00:00.000000+00:00,
Chile,1972-01-01T00:00:00.000000+00:00,
China,1972-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1972-01-01T00:00:00.000000+00:00,
Cameroon,1972-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1972-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1972-01-01T00:00:00.000000+00:00,
Colombia,1972-01-01T00:00:00.000000+00:00,
Comoros,1972-01-01T00:00:00.000000+00:00,
Cape Verde,1972-01-01T00:00:00.000000+00:00,
Costa Rica,1972-01-01T00:00:00.000000+00:00,
Cuba,1972-01-01T00:00:00.000000+00:00,
Cayman Islands,1972-01-01T00:00:00.000000+00:00,
Cyprus,1972-01-01T00:00:00.000000+00:00,
Czech Republic,1972-01-01T00:00:00.000000+00:00,
Germany,1972-01-01T00:00:00.000000+00:00,
Djibouti,1972-01-01T00:00:00.000000+00:00,
Dominica,1972-01-01T00:00:00.000000+00:00,
Denmark,1972-01-01T00:00:00.000000+00:00,
Dominican Republic,1972-01-01T00:00:00.000000+00:00,
Algeria,1972-01-01T00:00:00.000000+00:00,
Ecuador,1972-01-01T00:00:00.000000+00:00,
Egypt,1972-01-01T00:00:00.000000+00:00,
Eritrea,1972-01-01T00:00:00.000000+00:00,
Spain,1972-01-01T00:00:00.000000+00:00,
Estonia,1972-01-01T00:00:00.000000+00:00,
Ethiopia,1972-01-01T00:00:00.000000+00:00,
Finland,1972-01-01T00:00:00.000000+00:00,
Fiji,1972-01-01T00:00:00.000000+00:00,
France,1972-01-01T00:00:00.000000+00:00,
Faeroe Islands,1972-01-01T00:00:00.000000+00:00,
"Micronesia, Fed. Sts.",1972-01-01T00:00:00.000000+00:00,
Gabon,1972-01-01T00:00:00.000000+00:00,
United Kingdom,1972-01-01T00:00:00.000000+00:00,
Georgia,1972-01-01T00:00:00.000000+00:00,
Ghana,1972-01-01T00:00:00.000000+00:00,
Gibraltar,1972-01-01T00:00:00.000000+00:00,
Guinea,1972-01-01T00:00:00.000000+00:00,
Gambia,1972-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1972-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1972-01-01T00:00:00.000000+00:00,
Greece,1972-01-01T00:00:00.000000+00:00,
Grenada,1972-01-01T00:00:00.000000+00:00,
Greenland,1972-01-01T00:00:00.000000+00:00,
Guatemala,1972-01-01T00:00:00.000000+00:00,
Guam,1972-01-01T00:00:00.000000+00:00,
Guyana,1972-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1972-01-01T00:00:00.000000+00:00,
Honduras,1972-01-01T00:00:00.000000+00:00,
Croatia,1972-01-01T00:00:00.000000+00:00,
Haiti,1972-01-01T00:00:00.000000+00:00,
Hungary,1972-01-01T00:00:00.000000+00:00,
Indonesia,1972-01-01T00:00:00.000000+00:00,
India,1972-01-01T00:00:00.000000+00:00,
Ireland,1972-01-01T00:00:00.000000+00:00,
Iran,1972-01-01T00:00:00.000000+00:00,
Iraq,1972-01-01T00:00:00.000000+00:00,
Iceland,1972-01-01T00:00:00.000000+00:00,
Israel,1972-01-01T00:00:00.000000+00:00,
Italy,1972-01-01T00:00:00.000000+00:00,
Jamaica,1972-01-01T00:00:00.000000+00:00,
Jordan,1972-01-01T00:00:00.000000+00:00,
Japan,1972-01-01T00:00:00.000000+00:00,
Kazakhstan,1972-01-01T00:00:00.000000+00:00,
Kenya,1972-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1972-01-01T00:00:00.000000+00:00,
Cambodia,1972-01-01T00:00:00.000000+00:00,
Kiribati,1972-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1972-01-01T00:00:00.000000+00:00,
South Korea,1972-01-01T00:00:00.000000+00:00,
Kosovo,1972-01-01T00:00:00.000000+00:00,
Kuwait,1972-01-01T00:00:00.000000+00:00,
Lao,1972-01-01T00:00:00.000000+00:00,
Lebanon,1972-01-01T00:00:00.000000+00:00,
Liberia,1972-01-01T00:00:00.000000+00:00,
Libya,1972-01-01T00:00:00.000000+00:00,
St. Lucia,1972-01-01T00:00:00.000000+00:00,
Liechtenstein,1972-01-01T00:00:00.000000+00:00,
Sri Lanka,1972-01-01T00:00:00.000000+00:00,
Lesotho,1972-01-01T00:00:00.000000+00:00,
Lithuania,1972-01-01T00:00:00.000000+00:00,
Luxembourg,1972-01-01T00:00:00.000000+00:00,
Latvia,1972-01-01T00:00:00.000000+00:00,
"Macao, China",1972-01-01T00:00:00.000000+00:00,
Morocco,1972-01-01T00:00:00.000000+00:00,
Monaco,1972-01-01T00:00:00.000000+00:00,
Moldova,1972-01-01T00:00:00.000000+00:00,
Madagascar,1972-01-01T00:00:00.000000+00:00,
Maldives,1972-01-01T00:00:00.000000+00:00,
Mexico,1972-01-01T00:00:00.000000+00:00,
Marshall Islands,1972-01-01T00:00:00.000000+00:00,
North Macedonia,1972-01-01T00:00:00.000000+00:00,
Mali,1972-01-01T00:00:00.000000+00:00,
Malta,1972-01-01T00:00:00.000000+00:00,
Myanmar,1972-01-01T00:00:00.000000+00:00,
Montenegro,1972-01-01T00:00:00.000000+00:00,
Mongolia,1972-01-01T00:00:00.000000+00:00,
Northern Mariana Islands,1972-01-01T00:00:00.000000+00:00,
Mozambique,1972-01-01T00:00:00.000000+00:00,
Mauritania,1972-01-01T00:00:00.000000+00:00,
Mauritius,1972-01-01T00:00:00.000000+00:00,
Malawi,1972-01-01T00:00:00.000000+00:00,
Malaysia,1972-01-01T00:00:00.000000+00:00,
Namibia,1972-01-01T00:00:00.000000+00:00,
New Caledonia,1972-01-01T00:00:00.000000+00:00,
Niger,1972-01-01T00:00:00.000000+00:00,
Nigeria,1972-01-01T00:00:00.000000+00:00,
Nicaragua,1972-01-01T00:00:00.000000+00:00,
Netherlands,1972-01-01T00:00:00.000000+00:00,
Curaçao,1972-01-01T00:00:00.000000+00:00,
Norway,1972-01-01T00:00:00.000000+00:00,
Nepal,1972-01-01T00:00:00.000000+00:00,
Nauru,1972-01-01T00:00:00.000000+00:00,
New Zealand,1972-01-01T00:00:00.000000+00:00,
Oman,1972-01-01T00:00:00.000000+00:00,
Pakistan,1972-01-01T00:00:00.000000+00:00,
Panama,1972-01-01T00:00:00.000000+00:00,
Peru,1972-01-01T00:00:00.000000+00:00,
Philippines,1972-01-01T00:00:00.000000+00:00,
Palau,1972-01-01T00:00:00.000000+00:00,
Papua New Guinea,1972-01-01T00:00:00.000000+00:00,
Poland,1972-01-01T00:00:00.000000+00:00,
Puerto Rico,1972-01-01T00:00:00.000000+00:00,
North Korea,1972-01-01T00:00:00.000000+00:00,
Portugal,1972-01-01T00:00:00.000000+00:00,
Paraguay,1972-01-01T00:00:00.000000+00:00,
Palestine,1972-01-01T00:00:00.000000+00:00,
French Polynesia,1972-01-01T00:00:00.000000+00:00,
Qatar,1972-01-01T00:00:00.000000+00:00,
Romania,1972-01-01T00:00:00.000000+00:00,
Russia,1972-01-01T00:00:00.000000+00:00,
Rwanda,1972-01-01T00:00:00.000000+00:00,
Saudi Arabia,1972-01-01T00:00:00.000000+00:00,
Sudan,1972-01-01T00:00:00.000000+00:00,
Senegal,1972-01-01T00:00:00.000000+00:00,
Singapore,1972-01-01T00:00:00.000000+00:00,
Solomon Islands,1972-01-01T00:00:00.000000+00:00,
Sierra Leone,1972-01-01T00:00:00.000000+00:00,
El Salvador,1972-01-01T00:00:00.000000+00:00,
San Marino,1972-01-01T00:00:00.000000+00:00,
Somalia,1972-01-01T00:00:00.000000+00:00,
Serbia,1972-01-01T00:00:00.000000+00:00,
South Sudan,1972-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1972-01-01T00:00:00.000000+00:00,
Suriname,1972-01-01T00:00:00.000000+00:00,
Slovak Republic,1972-01-01T00:00:00.000000+00:00,
Slovenia,1972-01-01T00:00:00.000000+00:00,
Sweden,1972-01-01T00:00:00.000000+00:00,
Eswatini,1972-01-01T00:00:00.000000+00:00,
Seychelles,1972-01-01T00:00:00.000000+00:00,
Syria,1972-01-01T00:00:00.000000+00:00,
Turks and Caicos Islands,1972-01-01T00:00:00.000000+00:00,
Chad,1972-01-01T00:00:00.000000+00:00,
Togo,1972-01-01T00:00:00.000000+00:00,
Thailand,1972-01-01T00:00:00.000000+00:00,
Tajikistan,1972-01-01T00:00:00.000000+00:00,
Turkmenistan,1972-01-01T00:00:00.000000+00:00,
Timor-Leste,1972-01-01T00:00:00.000000+00:00,
Tonga,1972-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1972-01-01T00:00:00.000000+00:00,
Tunisia,1972-01-01T00:00:00.000000+00:00,
Turkey,1972-01-01T00:00:00.000000+00:00,
Tuvalu,1972-01-01T00:00:00.000000+00:00,
Tanzania,1972-01-01T00:00:00.000000+00:00,
Uganda,1972-01-01T00:00:00.000000+00:00,
Ukraine,1972-01-01T00:00:00.000000+00:00,
Uruguay,1972-01-01T00:00:00.000000+00:00,
United States,1972-01-01T00:00:00.000000+00:00,
Uzbekistan,1972-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1972-01-01T00:00:00.000000+00:00,
Venezuela,1972-01-01T00:00:00.000000+00:00,
British Virgin Islands,1972-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1972-01-01T00:00:00.000000+00:00,
Vietnam,1972-01-01T00:00:00.000000+00:00,
Vanuatu,1972-01-01T00:00:00.000000+00:00,
Samoa,1972-01-01T00:00:00.000000+00:00,
Yemen,1972-01-01T00:00:00.000000+00:00,
South Africa,1972-01-01T00:00:00.000000+00:00,
Zambia,1972-01-01T00:00:00.000000+00:00,
Zimbabwe,1972-01-01T00:00:00.000000+00:00,
Aruba,1973-01-01T00:00:00.000000+00:00,
Afghanistan,1973-01-01T00:00:00.000000+00:00,
Angola,1973-01-01T00:00:00.000000+00:00,
Albania,1973-01-01T00:00:00.000000+00:00,
Andorra,1973-01-01T00:00:00.000000+00:00,
United Arab Emirates,1973-01-01T00:00:00.000000+00:00,
Argentina,1973-01-01T00:00:00.000000+00:00,
Armenia,1973-01-01T00:00:00.000000+00:00,
American Samoa,1973-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1973-01-01T00:00:00.000000+00:00,
Australia,1973-01-01T00:00:00.000000+00:00,
Austria,1973-01-01T00:00:00.000000+00:00,
Azerbaijan,1973-01-01T00:00:00.000000+00:00,
Burundi,1973-01-01T00:00:00.000000+00:00,
Belgium,1973-01-01T00:00:00.000000+00:00,
Benin,1973-01-01T00:00:00.000000+00:00,
Burkina Faso,1973-01-01T00:00:00.000000+00:00,
Bangladesh,1973-01-01T00:00:00.000000+00:00,
Bulgaria,1973-01-01T00:00:00.000000+00:00,
Bahrain,1973-01-01T00:00:00.000000+00:00,
Bahamas,1973-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1973-01-01T00:00:00.000000+00:00,
Belarus,1973-01-01T00:00:00.000000+00:00,
Belize,1973-01-01T00:00:00.000000+00:00,
Bermuda,1973-01-01T00:00:00.000000+00:00,
Bolivia,1973-01-01T00:00:00.000000+00:00,
Brazil,1973-01-01T00:00:00.000000+00:00,
Barbados,1973-01-01T00:00:00.000000+00:00,
Brunei,1973-01-01T00:00:00.000000+00:00,
Bhutan,1973-01-01T00:00:00.000000+00:00,
Botswana,1973-01-01T00:00:00.000000+00:00,
Central African Republic,1973-01-01T00:00:00.000000+00:00,
Canada,1973-01-01T00:00:00.000000+00:00,
Switzerland,1973-01-01T00:00:00.000000+00:00,
Chile,1973-01-01T00:00:00.000000+00:00,
China,1973-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1973-01-01T00:00:00.000000+00:00,
Cameroon,1973-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1973-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1973-01-01T00:00:00.000000+00:00,
Colombia,1973-01-01T00:00:00.000000+00:00,
Comoros,1973-01-01T00:00:00.000000+00:00,
Cape Verde,1973-01-01T00:00:00.000000+00:00,
Costa Rica,1973-01-01T00:00:00.000000+00:00,
Cuba,1973-01-01T00:00:00.000000+00:00,
Cayman Islands,1973-01-01T00:00:00.000000+00:00,
Cyprus,1973-01-01T00:00:00.000000+00:00,
Czech Republic,1973-01-01T00:00:00.000000+00:00,
Germany,1973-01-01T00:00:00.000000+00:00,
Djibouti,1973-01-01T00:00:00.000000+00:00,
Dominica,1973-01-01T00:00:00.000000+00:00,
Denmark,1973-01-01T00:00:00.000000+00:00,
Dominican Republic,1973-01-01T00:00:00.000000+00:00,
Algeria,1973-01-01T00:00:00.000000+00:00,
Ecuador,1973-01-01T00:00:00.000000+00:00,
Egypt,1973-01-01T00:00:00.000000+00:00,
Eritrea,1973-01-01T00:00:00.000000+00:00,
Spain,1973-01-01T00:00:00.000000+00:00,
Estonia,1973-01-01T00:00:00.000000+00:00,
Ethiopia,1973-01-01T00:00:00.000000+00:00,
Finland,1973-01-01T00:00:00.000000+00:00,
Fiji,1973-01-01T00:00:00.000000+00:00,
France,1973-01-01T00:00:00.000000+00:00,
Faeroe Islands,1973-01-01T00:00:00.000000+00:00,
"Micronesia, Fed. Sts.",1973-01-01T00:00:00.000000+00:00,
Gabon,1973-01-01T00:00:00.000000+00:00,
United Kingdom,1973-01-01T00:00:00.000000+00:00,
Georgia,1973-01-01T00:00:00.000000+00:00,
Ghana,1973-01-01T00:00:00.000000+00:00,
Gibraltar,1973-01-01T00:00:00.000000+00:00,
Guinea,1973-01-01T00:00:00.000000+00:00,
Gambia,1973-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1973-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1973-01-01T00:00:00.000000+00:00,
Greece,1973-01-01T00:00:00.000000+00:00,
Grenada,1973-01-01T00:00:00.000000+00:00,
Greenland,1973-01-01T00:00:00.000000+00:00,
Guatemala,1973-01-01T00:00:00.000000+00:00,
Guam,1973-01-01T00:00:00.000000+00:00,
Guyana,1973-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1973-01-01T00:00:00.000000+00:00,
Honduras,1973-01-01T00:00:00.000000+00:00,
Croatia,1973-01-01T00:00:00.000000+00:00,
Haiti,1973-01-01T00:00:00.000000+00:00,
Hungary,1973-01-01T00:00:00.000000+00:00,
Indonesia,1973-01-01T00:00:00.000000+00:00,
India,1973-01-01T00:00:00.000000+00:00,
Ireland,1973-01-01T00:00:00.000000+00:00,
Iran,1973-01-01T00:00:00.000000+00:00,
Iraq,1973-01-01T00:00:00.000000+00:00,
Iceland,1973-01-01T00:00:00.000000+00:00,
Israel,1973-01-01T00:00:00.000000+00:00,
Italy,1973-01-01T00:00:00.000000+00:00,
Jamaica,1973-01-01T00:00:00.000000+00:00,
Jordan,1973-01-01T00:00:00.000000+00:00,
Japan,1973-01-01T00:00:00.000000+00:00,
Kazakhstan,1973-01-01T00:00:00.000000+00:00,
Kenya,1973-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1973-01-01T00:00:00.000000+00:00,
Cambodia,1973-01-01T00:00:00.000000+00:00,
Kiribati,1973-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1973-01-01T00:00:00.000000+00:00,
South Korea,1973-01-01T00:00:00.000000+00:00,
Kosovo,1973-01-01T00:00:00.000000+00:00,
Kuwait,1973-01-01T00:00:00.000000+00:00,
Lao,1973-01-01T00:00:00.000000+00:00,
Lebanon,1973-01-01T00:00:00.000000+00:00,
Liberia,1973-01-01T00:00:00.000000+00:00,
Libya,1973-01-01T00:00:00.000000+00:00,
St. Lucia,1973-01-01T00:00:00.000000+00:00,
Liechtenstein,1973-01-01T00:00:00.000000+00:00,
Sri Lanka,1973-01-01T00:00:00.000000+00:00,
Lesotho,1973-01-01T00:00:00.000000+00:00,
Lithuania,1973-01-01T00:00:00.000000+00:00,
Luxembourg,1973-01-01T00:00:00.000000+00:00,
Latvia,1973-01-01T00:00:00.000000+00:00,
"Macao, China",1973-01-01T00:00:00.000000+00:00,
Morocco,1973-01-01T00:00:00.000000+00:00,
Monaco,1973-01-01T00:00:00.000000+00:00,
Moldova,1973-01-01T00:00:00.000000+00:00,
Madagascar,1973-01-01T00:00:00.000000+00:00,
Maldives,1973-01-01T00:00:00.000000+00:00,
Mexico,1973-01-01T00:00:00.000000+00:00,
Marshall Islands,1973-01-01T00:00:00.000000+00:00,
North Macedonia,1973-01-01T00:00:00.000000+00:00,
Mali,1973-01-01T00:00:00.000000+00:00,
Malta,1973-01-01T00:00:00.000000+00:00,
Myanmar,1973-01-01T00:00:00.000000+00:00,
Montenegro,1973-01-01T00:00:00.000000+00:00,
Mongolia,1973-01-01T00:00:00.000000+00:00,
Northern Mariana Islands,1973-01-01T00:00:00.000000+00:00,
Mozambique,1973-01-01T00:00:00.000000+00:00,
Mauritania,1973-01-01T00:00:00.000000+00:00,
Mauritius,1973-01-01T00:00:00.000000+00:00,
Malawi,1973-01-01T00:00:00.000000+00:00,
Malaysia,1973-01-01T00:00:00.000000+00:00,
Namibia,1973-01-01T00:00:00.000000+00:00,
New Caledonia,1973-01-01T00:00:00.000000+00:00,
Niger,1973-01-01T00:00:00.000000+00:00,
Nigeria,1973-01-01T00:00:00.000000+00:00,
Nicaragua,1973-01-01T00:00:00.000000+00:00,
Netherlands,1973-01-01T00:00:00.000000+00:00,
Curaçao,1973-01-01T00:00:00.000000+00:00,
Norway,1973-01-01T00:00:00.000000+00:00,
Nepal,1973-01-01T00:00:00.000000+00:00,
Nauru,1973-01-01T00:00:00.000000+00:00,
New Zealand,1973-01-01T00:00:00.000000+00:00,
Oman,1973-01-01T00:00:00.000000+00:00,
Pakistan,1973-01-01T00:00:00.000000+00:00,
Panama,1973-01-01T00:00:00.000000+00:00,
Peru,1973-01-01T00:00:00.000000+00:00,
Philippines,1973-01-01T00:00:00.000000+00:00,
Palau,1973-01-01T00:00:00.000000+00:00,
Papua New Guinea,1973-01-01T00:00:00.000000+00:00,
Poland,1973-01-01T00:00:00.000000+00:00,
Puerto Rico,1973-01-01T00:00:00.000000+00:00,
North Korea,1973-01-01T00:00:00.000000+00:00,
Portugal,1973-01-01T00:00:00.000000+00:00,
Paraguay,1973-01-01T00:00:00.000000+00:00,
Palestine,1973-01-01T00:00:00.000000+00:00,
French Polynesia,1973-01-01T00:00:00.000000+00:00,
Qatar,1973-01-01T00:00:00.000000+00:00,
Romania,1973-01-01T00:00:00.000000+00:00,
Russia,1973-01-01T00:00:00.000000+00:00,
Rwanda,1973-01-01T00:00:00.000000+00:00,
Saudi Arabia,1973-01-01T00:00:00.000000+00:00,
Sudan,1973-01-01T00:00:00.000000+00:00,
Senegal,1973-01-01T00:00:00.000000+00:00,
Singapore,1973-01-01T00:00:00.000000+00:00,
Solomon Islands,1973-01-01T00:00:00.000000+00:00,
Sierra Leone,1973-01-01T00:00:00.000000+00:00,
El Salvador,1973-01-01T00:00:00.000000+00:00,
San Marino,1973-01-01T00:00:00.000000+00:00,
Somalia,1973-01-01T00:00:00.000000+00:00,
Serbia,1973-01-01T00:00:00.000000+00:00,
South Sudan,1973-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1973-01-01T00:00:00.000000+00:00,
Suriname,1973-01-01T00:00:00.000000+00:00,
Slovak Republic,1973-01-01T00:00:00.000000+00:00,
Slovenia,1973-01-01T00:00:00.000000+00:00,
Sweden,1973-01-01T00:00:00.000000+00:00,
Eswatini,1973-01-01T00:00:00.000000+00:00,
Seychelles,1973-01-01T00:00:00.000000+00:00,
Syria,1973-01-01T00:00:00.000000+00:00,
Turks and Caicos Islands,1973-01-01T00:00:00.000000+00:00,
Chad,1973-01-01T00:00:00.000000+00:00,
Togo,1973-01-01T00:00:00.000000+00:00,
Thailand,1973-01-01T00:00:00.000000+00:00,
Tajikistan,1973-01-01T00:00:00.000000+00:00,
Turkmenistan,1973-01-01T00:00:00.000000+00:00,
Timor-Leste,1973-01-01T00:00:00.000000+00:00,
Tonga,1973-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1973-01-01T00:00:00.000000+00:00,
Tunisia,1973-01-01T00:00:00.000000+00:00,
Turkey,1973-01-01T00:00:00.000000+00:00,
Tuvalu,1973-01-01T00:00:00.000000+00:00,
Tanzania,1973-01-01T00:00:00.000000+00:00,
Uganda,1973-01-01T00:00:00.000000+00:00,
Ukraine,1973-01-01T00:00:00.000000+00:00,
Uruguay,1973-01-01T00:00:00.000000+00:00,
United States,1973-01-01T00:00:00.000000+00:00,
Uzbekistan,1973-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1973-01-01T00:00:00.000000+00:00,
Venezuela,1973-01-01T00:00:00.000000+00:00,
British Virgin Islands,1973-01-01T00:00:00.000000+00:00,
Virgin Islands (U.S.),1973-01-01T00:00:00.000000+00:00,
Vietnam,1973-01-01T00:00:00.000000+00:00,
Vanuatu,1973-01-01T00:00:00.000000+00:00,
Samoa,1973-01-01T00:00:00.000000+00:00,
Yemen,1973-01-01T00:00:00.000000+00:00,
South Africa,1973-01-01T00:00:00.000000+00:00,
Zambia,1973-01-01T00:00:00.000000+00:00,
Zimbabwe,1973-01-01T00:00:00.000000+00:00,
Aruba,1974-01-01T00:00:00.000000+00:00,
Afghanistan,1974-01-01T00:00:00.000000+00:00,
Angola,1974-01-01T00:00:00.000000+00:00,
Albania,1974-01-01T00:00:00.000000+00:00,
Andorra,1974-01-01T00:00:00.000000+00:00,
United Arab Emirates,1974-01-01T00:00:00.000000+00:00,
Argentina,1974-01-01T00:00:00.000000+00:00,
Armenia,1974-01-01T00:00:00.000000+00:00,
American Samoa,1974-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1974-01-01T00:00:00.000000+00:00,
Australia,1974-01-01T00:00:00.000000+00:00,
Austria,1974-01-01T00:00:00.000000+00:00,
Azerbaijan,1974-01-01T00:00:00.000000+00:00,
Burundi,1974-01-01T00:00:00.000000+00:00,0.0
Belgium,1974-01-01T00:00:00.000000+00:00,
Benin,1974-01-01T00:00:00.000000+00:00,
Burkina Faso,1974-01-01T00:00:00.000000+00:00,
Bangladesh,1974-01-01T00:00:00.000000+00:00,
Bulgaria,1974-01-01T00:00:00.000000+00:00,
Bahrain,1974-01-01T00:00:00.000000+00:00,
Bahamas,1974-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1974-01-01T00:00:00.000000+00:00,
Belarus,1974-01-01T00:00:00.000000+00:00,
Belize,1974-01-01T00:00:00.000000+00:00,
Bermuda,1974-01-01T00:00:00.000000+00:00,
Bolivia,1974-01-01T00:00:00.000000+00:00,
Brazil,1974-01-01T00:00:00.000000+00:00,
Barbados,1974-01-01T00:00:00.000000+00:00,
Brunei,1974-01-01T00:00:00.000000+00:00,
Bhutan,1974-01-01T00:00:00.000000+00:00,
Botswana,1974-01-01T00:00:00.000000+00:00,0.0
Central African Republic,1974-01-01T00:00:00.000000+00:00,
Canada,1974-01-01T00:00:00.000000+00:00,
Switzerland,1974-01-01T00:00:00.000000+00:00,
Chile,1974-01-01T00:00:00.000000+00:00,
China,1974-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1974-01-01T00:00:00.000000+00:00,
Cameroon,1974-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1974-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1974-01-01T00:00:00.000000+00:00,
Colombia,1974-01-01T00:00:00.000000+00:00,
Comoros,1974-01-01T00:00:00.000000+00:00,
Cape Verde,1974-01-01T00:00:00.000000+00:00,
Costa Rica,1974-01-01T00:00:00.000000+00:00,
Cuba,1974-01-01T00:00:00.000000+00:00,
Cayman Islands,1974-01-01T00:00:00.000000+00:00,
Cyprus,1974-01-01T00:00:00.000000+00:00,
Czech Republic,1974-01-01T00:00:00.000000+00:00,
Germany,1974-01-01T00:00:00.000000+00:00,
Djibouti,1974-01-01T00:00:00.000000+00:00,
