Country,Date,Tonnes CO2/person
Dominican Republic,1855-01-01T00:00:00.000000+00:00,
Algeria,1855-01-01T00:00:00.000000+00:00,
Ecuador,1855-01-01T00:00:00.000000+00:00,
Egypt,1855-01-01T00:00:00.000000+00:00,
Eritrea,1855-01-01T00:00:00.000000+00:00,
Spain,1855-01-01T00:00:00.000000+00:00,0.0493
Estonia,1855-01-01T00:00:00.000000+00:00,
Ethiopia,1855-01-01T00:00:00.000000+00:00,
Finland,1855-01-01T00:00:00.000000+00:00,
Fiji,1855-01-01T00:00:00.000000+00:00,
France,1855-01-01T00:00:00.000000+00:00,0.941
"Micronesia, Fed. Sts.",1855-01-01T00:00:00.000000+00:00,
Gabon,1855-01-01T00:00:00.000000+00:00,
United Kingdom,1855-01-01T00:00:00.000000+00:00,4.98
Georgia,1855-01-01T00:00:00.000000+00:00,
Ghana,1855-01-01T00:00:00.000000+00:00,
Guinea,1855-01-01T00:00:00.000000+00:00,
Gambia,1855-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1855-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1855-01-01T00:00:00.000000+00:00,
Greece,1855-01-01T00:00:00.000000+00:00,
Grenada,1855-01-01T00:00:00.000000+00:00,
Guatemala,1855-01-01T00:00:00.000000+00:00,
Guyana,1855-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1855-01-01T00:00:00.000000+00:00,
Honduras,1855-01-01T00:00:00.000000+00:00,
Croatia,1855-01-01T00:00:00.000000+00:00,
Haiti,1855-01-01T00:00:00.000000+00:00,
Hungary,1855-01-01T00:00:00.000000+00:00,0.0887
Indonesia,1855-01-01T00:00:00.000000+00:00,
India,1855-01-01T00:00:00.000000+00:00,
Ireland,1855-01-01T00:00:00.000000+00:00,
Iran,1855-01-01T00:00:00.000000+00:00,
Iraq,1855-01-01T00:00:00.000000+00:00,
Iceland,1855-01-01T00:00:00.000000+00:00,
Israel,1855-01-01T00:00:00.000000+00:00,
Italy,1855-01-01T00:00:00.000000+00:00,
Jamaica,1855-01-01T00:00:00.000000+00:00,
Jordan,1855-01-01T00:00:00.000000+00:00,
Japan,1855-01-01T00:00:00.000000+00:00,
Kazakhstan,1855-01-01T00:00:00.000000+00:00,
Kenya,1855-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1855-01-01T00:00:00.000000+00:00,
Cambodia,1855-01-01T00:00:00.000000+00:00,
Kiribati,1855-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1855-01-01T00:00:00.000000+00:00,
South Korea,1855-01-01T00:00:00.000000+00:00,
Kuwait,1855-01-01T00:00:00.000000+00:00,
Lao,1855-01-01T00:00:00.000000+00:00,
Lebanon,1855-01-01T00:00:00.000000+00:00,
Liberia,1855-01-01T00:00:00.000000+00:00,
Libya,1855-01-01T00:00:00.000000+00:00,
St. Lucia,1855-01-01T00:00:00.000000+00:00,
Liechtenstein,1855-01-01T00:00:00.000000+00:00,
Sri Lanka,1855-01-01T00:00:00.000000+00:00,
Lesotho,1855-01-01T00:00:00.000000+00:00,
Lithuania,1855-01-01T00:00:00.000000+00:00,
Luxembourg,1855-01-01T00:00:00.000000+00:00,
Latvia,1855-01-01T00:00:00.000000+00:00,
Morocco,1855-01-01T00:00:00.000000+00:00,
Moldova,1855-01-01T00:00:00.000000+00:00,
Madagascar,1855-01-01T00:00:00.000000+00:00,
Maldives,1855-01-01T00:00:00.000000+00:00,
Mexico,1855-01-01T00:00:00.000000+00:00,
Marshall Islands,1855-01-01T00:00:00.000000+00:00,
North Macedonia,1855-01-01T00:00:00.000000+00:00,
Mali,1855-01-01T00:00:00.000000+00:00,
Malta,1855-01-01T00:00:00.000000+00:00,
Myanmar,1855-01-01T00:00:00.000000+00:00,
Montenegro,1855-01-01T00:00:00.000000+00:00,
Mongolia,1855-01-01T00:00:00.000000+00:00,
Mozambique,1855-01-01T00:00:00.000000+00:00,
Mauritania,1855-01-01T00:00:00.000000+00:00,
Mauritius,1855-01-01T00:00:00.000000+00:00,
Malawi,1855-01-01T00:00:00.000000+00:00,
Malaysia,1855-01-01T00:00:00.000000+00:00,
Namibia,1855-01-01T00:00:00.000000+00:00,
Niger,1855-01-01T00:00:00.000000+00:00,
Nigeria,1855-01-01T00:00:00.000000+00:00,
Nicaragua,1855-01-01T00:00:00.000000+00:00,
Netherlands,1855-01-01T00:00:00.000000+00:00,1.47
Norway,1855-01-01T00:00:00.000000+00:00,0.201
Nepal,1855-01-01T00:00:00.000000+00:00,
Nauru,1855-01-01T00:00:00.000000+00:00,
New Zealand,1855-01-01T00:00:00.000000+00:00,
Oman,1855-01-01T00:00:00.000000+00:00,
Pakistan,1855-01-01T00:00:00.000000+00:00,
Panama,1855-01-01T00:00:00.000000+00:00,
Peru,1855-01-01T00:00:00.000000+00:00,
Philippines,1855-01-01T00:00:00.000000+00:00,
Palau,1855-01-01T00:00:00.000000+00:00,
Papua New Guinea,1855-01-01T00:00:00.000000+00:00,
Poland,1855-01-01T00:00:00.000000+00:00,0.451
North Korea,1855-01-01T00:00:00.000000+00:00,
Portugal,1855-01-01T00:00:00.000000+00:00,
Paraguay,1855-01-01T00:00:00.000000+00:00,
Palestine,1855-01-01T00:00:00.000000+00:00,
Qatar,1855-01-01T00:00:00.000000+00:00,
Romania,1855-01-01T00:00:00.000000+00:00,
Russia,1855-01-01T00:00:00.000000+00:00,
Rwanda,1855-01-01T00:00:00.000000+00:00,
Saudi Arabia,1855-01-01T00:00:00.000000+00:00,
Sudan,1855-01-01T00:00:00.000000+00:00,
Senegal,1855-01-01T00:00:00.000000+00:00,
Singapore,1855-01-01T00:00:00.000000+00:00,
Solomon Islands,1855-01-01T00:00:00.000000+00:00,
Sierra Leone,1855-01-01T00:00:00.000000+00:00,
El Salvador,1855-01-01T00:00:00.000000+00:00,
Somalia,1855-01-01T00:00:00.000000+00:00,
Serbia,1855-01-01T00:00:00.000000+00:00,
South Sudan,1855-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1855-01-01T00:00:00.000000+00:00,
Suriname,1855-01-01T00:00:00.000000+00:00,
Slovak Republic,1855-01-01T00:00:00.000000+00:00,
Slovenia,1855-01-01T00:00:00.000000+00:00,
Sweden,1855-01-01T00:00:00.000000+00:00,0.13
Eswatini,1855-01-01T00:00:00.000000+00:00,
Seychelles,1855-01-01T00:00:00.000000+00:00,
Syria,1855-01-01T00:00:00.000000+00:00,
Chad,1855-01-01T00:00:00.000000+00:00,
Togo,1855-01-01T00:00:00.000000+00:00,
Thailand,1855-01-01T00:00:00.000000+00:00,
Tajikistan,1855-01-01T00:00:00.000000+00:00,
Turkmenistan,1855-01-01T00:00:00.000000+00:00,
Timor-Leste,1855-01-01T00:00:00.000000+00:00,
Tonga,1855-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1855-01-01T00:00:00.000000+00:00,
Tunisia,1855-01-01T00:00:00.000000+00:00,
Turkey,1855-01-01T00:00:00.000000+00:00,
Tuvalu,1855-01-01T00:00:00.000000+00:00,
Taiwan,1855-01-01T00:00:00.000000+00:00,
Tanzania,1855-01-01T00:00:00.000000+00:00,
Uganda,1855-01-01T00:00:00.000000+00:00,
Ukraine,1855-01-01T00:00:00.000000+00:00,
Uruguay,1855-01-01T00:00:00.000000+00:00,
United States,1855-01-01T00:00:00.000000+00:00,1.41
Uzbekistan,1855-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1855-01-01T00:00:00.000000+00:00,
Venezuela,1855-01-01T00:00:00.000000+00:00,
Vietnam,1855-01-01T00:00:00.000000+00:00,
Vanuatu,1855-01-01T00:00:00.000000+00:00,
Samoa,1855-01-01T00:00:00.000000+00:00,
Yemen,1855-01-01T00:00:00.000000+00:00,
South Africa,1855-01-01T00:00:00.000000+00:00,
Zambia,1855-01-01T00:00:00.000000+00:00,
Zimbabwe,1855-01-01T00:00:00.000000+00:00,
Afghanistan,1856-01-01T00:00:00.000000+00:00,
Angola,1856-01-01T00:00:00.000000+00:00,
Albania,1856-01-01T00:00:00.000000+00:00,
Andorra,1856-01-01T00:00:00.000000+00:00,
United Arab Emirates,1856-01-01T00:00:00.000000+00:00,
Argentina,1856-01-01T00:00:00.000000+00:00,
Armenia,1856-01-01T00:00:00.000000+00:00,
Antigua and Barbuda,1856-01-01T00:00:00.000000+00:00,
Australia,1856-01-01T00:00:00.000000+00:00,0.0
Austria,1856-01-01T00:00:00.000000+00:00,1.18
Azerbaijan,1856-01-01T00:00:00.000000+00:00,
Burundi,1856-01-01T00:00:00.000000+00:00,
Belgium,1856-01-01T00:00:00.000000+00:00,2.96
Benin,1856-01-01T00:00:00.000000+00:00,
Burkina Faso,1856-01-01T00:00:00.000000+00:00,
Bangladesh,1856-01-01T00:00:00.000000+00:00,
Bulgaria,1856-01-01T00:00:00.000000+00:00,
Bahrain,1856-01-01T00:00:00.000000+00:00,
Bahamas,1856-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1856-01-01T00:00:00.000000+00:00,
Belarus,1856-01-01T00:00:00.000000+00:00,
Belize,1856-01-01T00:00:00.000000+00:00,
Bolivia,1856-01-01T00:00:00.000000+00:00,
Brazil,1856-01-01T00:00:00.000000+00:00,
Barbados,1856-01-01T00:00:00.000000+00:00,
Brunei,1856-01-01T00:00:00.000000+00:00,
Bhutan,1856-01-01T00:00:00.000000+00:00,
Botswana,1856-01-01T00:00:00.000000+00:00,
Central African Republic,1856-01-01T00:00:00.000000+00:00,
Canada,1856-01-01T00:00:00.000000+00:00,0.0705
Switzerland,1856-01-01T00:00:00.000000+00:00,
Chile,1856-01-01T00:00:00.000000+00:00,
China,1856-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1856-01-01T00:00:00.000000+00:00,
Cameroon,1856-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1856-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1856-01-01T00:00:00.000000+00:00,
Colombia,1856-01-01T00:00:00.000000+00:00,
Comoros,1856-01-01T00:00:00.000000+00:00,
Cape Verde,1856-01-01T00:00:00.000000+00:00,
Costa Rica,1856-01-01T00:00:00.000000+00:00,
Cuba,1856-01-01T00:00:00.000000+00:00,
Cyprus,1856-01-01T00:00:00.000000+00:00,
Czech Republic,1856-01-01T00:00:00.000000+00:00,
Germany,1856-01-01T00:00:00.000000+00:00,0.931
Djibouti,1856-01-01T00:00:00.000000+00:00,
Dominica,1856-01-01T00:00:00.000000+00:00,
Denmark,1856-01-01T00:00:00.000000+00:00,0.406
Dominican Republic,1856-01-01T00:00:00.000000+00:00,
Algeria,1856-01-01T00:00:00.000000+00:00,
Ecuador,1856-01-01T00:00:00.000000+00:00,
Egypt,1856-01-01T00:00:00.000000+00:00,
Eritrea,1856-01-01T00:00:00.000000+00:00,
Spain,1856-01-01T00:00:00.000000+00:00,0.0552
Estonia,1856-01-01T00:00:00.000000+00:00,
Ethiopia,1856-01-01T00:00:00.000000+00:00,
Finland,1856-01-01T00:00:00.000000+00:00,
Fiji,1856-01-01T00:00:00.000000+00:00,
France,1856-01-01T00:00:00.000000+00:00,0.956
"Micronesia, Fed. Sts.",1856-01-01T00:00:00.000000+00:00,
Gabon,1856-01-01T00:00:00.000000+00:00,
United Kingdom,1856-01-01T00:00:00.000000+00:00,4.86
Georgia,1856-01-01T00:00:00.000000+00:00,
Ghana,1856-01-01T00:00:00.000000+00:00,
Guinea,1856-01-01T00:00:00.000000+00:00,
Gambia,1856-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1856-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1856-01-01T00:00:00.000000+00:00,
Greece,1856-01-01T00:00:00.000000+00:00,
Grenada,1856-01-01T00:00:00.000000+00:00,
Guatemala,1856-01-01T00:00:00.000000+00:00,
Guyana,1856-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1856-01-01T00:00:00.000000+00:00,
Honduras,1856-01-01T00:00:00.000000+00:00,
Croatia,1856-01-01T00:00:00.000000+00:00,
Haiti,1856-01-01T00:00:00.000000+00:00,
Hungary,1856-01-01T00:00:00.000000+00:00,0.101
Indonesia,1856-01-01T00:00:00.000000+00:00,
India,1856-01-01T00:00:00.000000+00:00,
Ireland,1856-01-01T00:00:00.000000+00:00,
Iran,1856-01-01T00:00:00.000000+00:00,
Iraq,1856-01-01T00:00:00.000000+00:00,
Iceland,1856-01-01T00:00:00.000000+00:00,
Israel,1856-01-01T00:00:00.000000+00:00,
Italy,1856-01-01T00:00:00.000000+00:00,
Jamaica,1856-01-01T00:00:00.000000+00:00,
Jordan,1856-01-01T00:00:00.000000+00:00,
Japan,1856-01-01T00:00:00.000000+00:00,
Kazakhstan,1856-01-01T00:00:00.000000+00:00,
Kenya,1856-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1856-01-01T00:00:00.000000+00:00,
Cambodia,1856-01-01T00:00:00.000000+00:00,
Kiribati,1856-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1856-01-01T00:00:00.000000+00:00,
South Korea,1856-01-01T00:00:00.000000+00:00,
Kuwait,1856-01-01T00:00:00.000000+00:00,
Lao,1856-01-01T00:00:00.000000+00:00,
Lebanon,1856-01-01T00:00:00.000000+00:00,
Liberia,1856-01-01T00:00:00.000000+00:00,
Libya,1856-01-01T00:00:00.000000+00:00,
St. Lucia,1856-01-01T00:00:00.000000+00:00,
Liechtenstein,1856-01-01T00:00:00.000000+00:00,
Sri Lanka,1856-01-01T00:00:00.000000+00:00,
Lesotho,1856-01-01T00:00:00.000000+00:00,
Lithuania,1856-01-01T00:00:00.000000+00:00,
Luxembourg,1856-01-01T00:00:00.000000+00:00,
Latvia,1856-01-01T00:00:00.000000+00:00,
Morocco,1856-01-01T00:00:00.000000+00:00,
Moldova,1856-01-01T00:00:00.000000+00:00,
Madagascar,1856-01-01T00:00:00.000000+00:00,
Maldives,1856-01-01T00:00:00.000000+00:00,
Mexico,1856-01-01T00:00:00.000000+00:00,
Marshall Islands,1856-01-01T00:00:00.000000+00:00,
North Macedonia,1856-01-01T00:00:00.000000+00:00,
Mali,1856-01-01T00:00:00.000000+00:00,
Malta,1856-01-01T00:00:00.000000+00:00,
Myanmar,1856-01-01T00:00:00.000000+00:00,
Montenegro,1856-01-01T00:00:00.000000+00:00,
Mongolia,1856-01-01T00:00:00.000000+00:00,
Mozambique,1856-01-01T00:00:00.000000+00:00,
Mauritania,1856-01-01T00:00:00.000000+00:00,
Mauritius,1856-01-01T00:00:00.000000+00:00,
Malawi,1856-01-01T00:00:00.000000+00:00,
Malaysia,1856-01-01T00:00:00.000000+00:00,
Namibia,1856-01-01T00:00:00.000000+00:00,
Niger,1856-01-01T00:00:00.000000+00:00,
Nigeria,1856-01-01T00:00:00.000000+00:00,
Nicaragua,1856-01-01T00:00:00.000000+00:00,
Netherlands,1856-01-01T00:00:00.000000+00:00,1.3
Norway,1856-01-01T00:00:00.000000+00:00,0.199
Nepal,1856-01-01T00:00:00.000000+00:00,
Nauru,1856-01-01T00:00:00.000000+00:00,
New Zealand,1856-01-01T00:00:00.000000+00:00,
Oman,1856-01-01T00:00:00.000000+00:00,
Pakistan,1856-01-01T00:00:00.000000+00:00,
Panama,1856-01-01T00:00:00.000000+00:00,
Peru,1856-01-01T00:00:00.000000+00:00,
Philippines,1856-01-01T00:00:00.000000+00:00,
Palau,1856-01-01T00:00:00.000000+00:00,
Papua New Guinea,1856-01-01T00:00:00.000000+00:00,
Poland,1856-01-01T00:00:00.000000+00:00,0.473
North Korea,1856-01-01T00:00:00.000000+00:00,
Portugal,1856-01-01T00:00:00.000000+00:00,
Paraguay,1856-01-01T00:00:00.000000+00:00,
Palestine,1856-01-01T00:00:00.000000+00:00,
Qatar,1856-01-01T00:00:00.000000+00:00,
Romania,1856-01-01T00:00:00.000000+00:00,0.0
Russia,1856-01-01T00:00:00.000000+00:00,
Rwanda,1856-01-01T00:00:00.000000+00:00,
Saudi Arabia,1856-01-01T00:00:00.000000+00:00,
Sudan,1856-01-01T00:00:00.000000+00:00,
Senegal,1856-01-01T00:00:00.000000+00:00,
Singapore,1856-01-01T00:00:00.000000+00:00,
Solomon Islands,1856-01-01T00:00:00.000000+00:00,
Sierra Leone,1856-01-01T00:00:00.000000+00:00,
El Salvador,1856-01-01T00:00:00.000000+00:00,
Somalia,1856-01-01T00:00:00.000000+00:00,
Serbia,1856-01-01T00:00:00.000000+00:00,
South Sudan,1856-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1856-01-01T00:00:00.000000+00:00,
Suriname,1856-01-01T00:00:00.000000+00:00,
Slovak Republic,1856-01-01T00:00:00.000000+00:00,
Slovenia,1856-01-01T00:00:00.000000+00:00,
Sweden,1856-01-01T00:00:00.000000+00:00,0.165
Eswatini,1856-01-01T00:00:00.000000+00:00,
Seychelles,1856-01-01T00:00:00.000000+00:00,
Syria,1856-01-01T00:00:00.000000+00:00,
Chad,1856-01-01T00:00:00.000000+00:00,
Togo,1856-01-01T00:00:00.000000+00:00,
Thailand,1856-01-01T00:00:00.000000+00:00,
Tajikistan,1856-01-01T00:00:00.000000+00:00,
Turkmenistan,1856-01-01T00:00:00.000000+00:00,
Timor-Leste,1856-01-01T00:00:00.000000+00:00,
Tonga,1856-01-01T00:00:00.000000+00:00,
Trinidad and Tobago,1856-01-01T00:00:00.000000+00:00,
Tunisia,1856-01-01T00:00:00.000000+00:00,
Turkey,1856-01-01T00:00:00.000000+00:00,
Tuvalu,1856-01-01T00:00:00.000000+00:00,
Taiwan,1856-01-01T00:00:00.000000+00:00,
Tanzania,1856-01-01T00:00:00.000000+00:00,
Uganda,1856-01-01T00:00:00.000000+00:00,
Ukraine,1856-01-01T00:00:00.000000+00:00,
Uruguay,1856-01-01T00:00:00.000000+00:00,
United States,1856-01-01T00:00:00.000000+00:00,1.4
Uzbekistan,1856-01-01T00:00:00.000000+00:00,
St. Vincent and the Grenadines,1856-01-01T00:00:00.000000+00:00,
Venezuela,1856-01-01T00:00:00.000000+00:00,
Vietnam,1856-01-01T00:00:00.000000+00:00,
Vanuatu,1856-01-01T00:00:00.000000+00:00,
Samoa,1856-01-01T00:00:00.000000+00:00,
Yemen,1856-01-01T00:00:00.000000+00:00,
South Africa,1856-01-01T00:00:00.000000+00:00,
Zambia,1856-01-01T00:00:00.000000+00:00,
Zimbabwe,1856-01-01T00:00:00.000000+00:00,
Afghanistan,1857-01-01T00:00:00.000000+00:00,
Angola,1857-01-01T00:00:00.000000+00:00,
Albania,1857-01-01T00:00:00.000000+00:00,
Andorra,1857-01-01T00:00:00.000000+00:00,
United Arab Emirates,1857-01-01T00:00:00.000000+00:00,
Argentina,1857-01-01T00:00:00.000000+00:00,
Armenia,1857-01-01T00:00:00.000000+00:00,0.00145
Antigua and Barbuda,1857-01-01T00:00:00.000000+00:00,
Australia,1857-01-01T00:00:00.000000+00:00,0.0
Austria,1857-01-01T00:00:00.000000+00:00,1.74
Azerbaijan,1857-01-01T00:00:00.000000+00:00,0.00654
Burundi,1857-01-01T00:00:00.000000+00:00,
Belgium,1857-01-01T00:00:00.000000+00:00,3.09
Benin,1857-01-01T00:00:00.000000+00:00,
Burkina Faso,1857-01-01T00:00:00.000000+00:00,
Bangladesh,1857-01-01T00:00:00.000000+00:00,
Bulgaria,1857-01-01T00:00:00.000000+00:00,
Bahrain,1857-01-01T00:00:00.000000+00:00,
Bahamas,1857-01-01T00:00:00.000000+00:00,
Bosnia and Herzegovina,1857-01-01T00:00:00.000000+00:00,
Belarus,1857-01-01T00:00:00.000000+00:00,0.0038
Belize,1857-01-01T00:00:00.000000+00:00,
Bolivia,1857-01-01T00:00:00.000000+00:00,
Brazil,1857-01-01T00:00:00.000000+00:00,
Barbados,1857-01-01T00:00:00.000000+00:00,
Brunei,1857-01-01T00:00:00.000000+00:00,
Bhutan,1857-01-01T00:00:00.000000+00:00,
Botswana,1857-01-01T00:00:00.000000+00:00,
Central African Republic,1857-01-01T00:00:00.000000+00:00,
Canada,1857-01-01T00:00:00.000000+00:00,0.0835
Switzerland,1857-01-01T00:00:00.000000+00:00,0.0591
Chile,1857-01-01T00:00:00.000000+00:00,
China,1857-01-01T00:00:00.000000+00:00,
Cote d'Ivoire,1857-01-01T00:00:00.000000+00:00,
Cameroon,1857-01-01T00:00:00.000000+00:00,
"Congo, Dem. Rep.",1857-01-01T00:00:00.000000+00:00,
"Congo, Rep.",1857-01-01T00:00:00.000000+00:00,
Colombia,1857-01-01T00:00:00.000000+00:00,
Comoros,1857-01-01T00:00:00.000000+00:00,
Cape Verde,1857-01-01T00:00:00.000000+00:00,
Costa Rica,1857-01-01T00:00:00.000000+00:00,
Cuba,1857-01-01T00:00:00.000000+00:00,
Cyprus,1857-01-01T00:00:00.000000+00:00,
Czech Republic,1857-01-01T00:00:00.000000+00:00,
Germany,1857-01-01T00:00:00.000000+00:00,1.0
Djibouti,1857-01-01T00:00:00.000000+00:00,
Dominica,1857-01-01T00:00:00.000000+00:00,
Denmark,1857-01-01T00:00:00.000000+00:00,0.297
Dominican Republic,1857-01-01T00:00:00.000000+00:00,
Algeria,1857-01-01T00:00:00.000000+00:00,
Ecuador,1857-01-01T00:00:00.000000+00:00,
Egypt,1857-01-01T00:00:00.000000+00:00,
Eritrea,1857-01-01T00:00:00.000000+00:00,
Spain,1857-01-01T00:00:00.000000+00:00,0.0743
Estonia,1857-01-01T00:00:00.000000+00:00,
Ethiopia,1857-01-01T00:00:00.000000+00:00,
Finland,1857-01-01T00:00:00.000000+00:00,
Fiji,1857-01-01T00:00:00.000000+00:00,
France,1857-01-01T00:00:00.000000+00:00,0.935
"Micronesia, Fed. Sts.",1857-01-01T00:00:00.000000+00:00,
Gabon,1857-01-01T00:00:00.000000+00:00,
United Kingdom,1857-01-01T00:00:00.000000+00:00,4.73
Georgia,1857-01-01T00:00:00.000000+00:00,0.00146
Ghana,1857-01-01T00:00:00.000000+00:00,
Guinea,1857-01-01T00:00:00.000000+00:00,
Gambia,1857-01-01T00:00:00.000000+00:00,
Guinea-Bissau,1857-01-01T00:00:00.000000+00:00,
Equatorial Guinea,1857-01-01T00:00:00.000000+00:00,
Greece,1857-01-01T00:00:00.000000+00:00,
Grenada,1857-01-01T00:00:00.000000+00:00,
Guatemala,1857-01-01T00:00:00.000000+00:00,
Guyana,1857-01-01T00:00:00.000000+00:00,
"Hong Kong, China",1857-01-01T00:00:00.000000+00:00,
Honduras,1857-01-01T00:00:00.000000+00:00,
Croatia,1857-01-01T00:00:00.000000+00:00,
Haiti,1857-01-01T00:00:00.000000+00:00,
Hungary,1857-01-01T00:00:00.000000+00:00,0.07
Indonesia,1857-01-01T00:00:00.000000+00:00,
India,1857-01-01T00:00:00.000000+00:00,0.00179
Ireland,1857-01-01T00:00:00.000000+00:00,
Iran,1857-01-01T00:00:00.000000+00:00,
Iraq,1857-01-01T00:00:00.000000+00:00,
Iceland,1857-01-01T00:00:00.000000+00:00,
Israel,1857-01-01T00:00:00.000000+00:00,
Italy,1857-01-01T00:00:00.000000+00:00,
Jamaica,1857-01-01T00:00:00.000000+00:00,
Jordan,1857-01-01T00:00:00.000000+00:00,
Japan,1857-01-01T00:00:00.000000+00:00,
Kazakhstan,1857-01-01T00:00:00.000000+00:00,0.0132
Kenya,1857-01-01T00:00:00.000000+00:00,
Kyrgyz Republic,1857-01-01T00:00:00.000000+00:00,0.00217
Cambodia,1857-01-01T00:00:00.000000+00:00,
Kiribati,1857-01-01T00:00:00.000000+00:00,
St. Kitts and Nevis,1857-01-01T00:00:00.000000+00:00,
South Korea,1857-01-01T00:00:00.000000+00:00,
Kuwait,1857-01-01T00:00:00.000000+00:00,
Lao,1857-01-01T00:00:00.000000+00:00,
Lebanon,1857-01-01T00:00:00.000000+00:00,
Liberia,1857-01-01T00:00:00.000000+00:00,
Libya,1857-01-01T00:00:00.000000+00:00,
St. Lucia,1857-01-01T00:00:00.000000+00:00,
Liechtenstein,1857-01-01T00:00:00.000000+00:00,
Sri Lanka,1857-01-01T00:00:00.000000+00:00,
Lesotho,1857-01-01T00:00:00.000000+00:00,
Lithuania,1857-01-01T00:00:00.000000+00:00,0.00236
Luxembourg,1857-01-01T00:00:00.000000+00:00,
Latvia,1857-01-01T00:00:00.000000+00:00,
Morocco,1857-01-01T00:00:00.000000+00:00,
Moldova,1857-01-01T00:00:00.000000+00:00,0.00301
Madagascar,1857-01-01T00:00:00.000000+00:00,
Maldives,1857-01-01T00:00:00.000000+00:00,
Mexico,1857-01-01T00:00:00.000000+00:00,
Marshall Islands,1857-01-01T00:00:00.000000+00:00,
North Macedonia,1857-01-01T00:00:00.000000+00:00,
Mali,1857-01-01T00:00:00.000000+00:00,
Malta,1857-01-01T00:00:00.000000+00:00,
Myanmar,1857-01-01T00:00:00.000000+00:00,
Montenegro,1857-01-01T00:00:00.000000+00:00,
Mongolia,1857-01-01T00:00:00.000000+00:00,
Mozambique,1857-01-01T00:00:00.000000+00:00,
Mauritania,1857-01-01T00:00:00.000000+00:00,
Mauritius,1857-01-01T00:00:00.000000+00:00,
Malawi,1857-01-01T00:00:00.000000+00:00,
Malaysia,1857-01-01T00:00:00.000000+00:00,
Namibia,1857-01-01T00:00:00.000000+00:00,
Niger,1857-01-01T00:00:00.000000+00:00,
Nigeria,1857-01-01T00:00:00.000000+00:00,
Nicaragua,1857-01-01T00:00:00.000000+00:00,
Netherlands,1857-01-01T00:00:00.000000+00:00,1.13
Norway,1857-01-01T00:00:00.000000+00:00,0.172
Nepal,1857-01-01T00:00:00.000000+00:00,
Nauru,1857-01-01T00:00:00.000000+00:00,
New Zealand,1857-01-01T00:00:00.000000+00:00,
Oman,1857-01-01T00:00:00.000000+00:00,
Pakistan,1857-01-01T00:00:00.000000+00:00,
Panama,1857-01-01T00:00:00.000000+00:00,
Peru,1857-01-01T00:00:00.000000+00:00,
Philippines,1857-01-01T00:00:00.000000+00:00,
Palau,1857-01-01T00:00:00.000000+00:00,
Papua New Guinea,1857-01-01T00:00:00.000000+00:00,
Poland,1857-01-01T00:00:00.000000+00:00,0.536
North Korea,1857-01-01T00:00:00.000000+00:00,
Portugal,1857-01-01T00:00:00.000000+00:00,
Paraguay,1857-01-01T00:00:00.000000+00:00,
Palestine,1857-01-01T00:00:00.000000+00:00,
Qatar,1857-01-01T00:00:00.000000+00:00,
Romania,1857-01-01T00:00:00.000000+00:00,0.00043
Russia,1857-01-01T00:00:00.000000+00:00,0.00678
Rwanda,1857-01-01T00:00:00.000000+00:00,
Saudi Arabia,1857-01-01T00:00:00.000000+00:00,
Sudan,1857-01-01T00:00:00.000000+00:00,
Senegal,1857-01-01T00:00:00.000000+00:00,
Singapore,1857-01-01T00:00:00.000000+00:00,
Solomon Islands,1857-01-01T00:00:00.000000+00:00,
Sierra Leone,1857-01-01T00:00:00.000000+00:00,
El Salvador,1857-01-01T00:00:00.000000+00:00,
Somalia,1857-01-01T00:00:00.000000+00:00,
Serbia,1857-01-01T00:00:00.000000+00:00,
South Sudan,1857-01-01T00:00:00.000000+00:00,
Sao Tome and Principe,1857-01-01T00:00:00.000000+00:00,
Suriname,1857-01-01T00:00:00.000000+00:00,
Slovak Republic,1857-01-01T00:00:00.000000+00:00,
Slovenia,1857-01-01T00:00:00.000000+00:00,
Sweden,1857-01-01T00:00:00.000000+00:00,0.137
Eswatini,1857-01-01T00:00:00.000000+00:00,
Seychelles,1857-01-01T00:00:00.000000+00:00,
Syria,1857-01-01T00:00:00.000000+00:00,
Chad,1857-01-01T00:00:00.000000+00:00,
